# hostname,interval,timestamp,CPU,%usr,%nice,%sys,%iowait,%steal,%irq,%soft,%guest,%gnice,%idle
raspberrypi,1,2020-07-25 00:59:02 UTC,-1,7.04,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,92.21
raspberrypi,1,2020-07-25 00:59:03 UTC,-1,3.08,0.00,1.80,0.00,0.00,0.00,0.00,0.00,0.00,95.12
raspberrypi,1,2020-07-25 00:59:04 UTC,-1,2.56,0.00,1.54,0.00,0.00,0.00,1.03,0.00,0.00,94.87
raspberrypi,1,2020-07-25 00:59:05 UTC,-1,2.63,0.00,2.89,0.00,0.00,0.00,0.53,0.00,0.00,93.95
raspberrypi,1,2020-07-25 00:59:06 UTC,-1,1.81,0.00,5.96,3.89,0.00,0.00,2.07,0.00,0.00,86.27
raspberrypi,1,2020-07-25 00:59:07 UTC,-1,3.04,0.00,6.08,0.00,0.00,0.00,1.77,0.00,0.00,89.11
raspberrypi,1,2020-07-25 00:59:08 UTC,-1,1.79,0.00,6.65,0.00,0.00,0.00,1.02,0.00,0.00,90.54
raspberrypi,1,2020-07-25 00:59:09 UTC,-1,2.01,0.00,8.52,0.00,0.00,0.00,1.00,0.00,0.00,88.47
raspberrypi,1,2020-07-25 00:59:10 UTC,-1,1.82,0.00,5.73,0.00,0.00,0.00,1.30,0.00,0.00,91.15
raspberrypi,1,2020-07-25 00:59:11 UTC,-1,1.81,0.00,5.70,0.26,0.00,0.00,0.52,0.00,0.00,91.71
raspberrypi,1,2020-07-25 00:59:12 UTC,-1,3.58,0.00,3.58,0.00,0.00,0.00,0.77,0.00,0.00,92.07
raspberrypi,1,2020-07-25 00:59:13 UTC,-1,2.31,0.00,6.15,0.00,0.00,0.00,0.00,0.00,0.00,91.54
raspberrypi,1,2020-07-25 00:59:14 UTC,-1,1.53,0.00,6.12,0.00,0.00,0.00,0.77,0.00,0.00,91.58
raspberrypi,1,2020-07-25 00:59:15 UTC,-1,2.05,0.00,7.69,0.00,0.00,0.00,0.51,0.00,0.00,89.74
raspberrypi,1,2020-07-25 00:59:16 UTC,-1,2.35,0.00,4.70,0.26,0.00,0.00,0.26,0.00,0.00,92.43
raspberrypi,1,2020-07-25 00:59:17 UTC,-1,3.43,0.00,4.75,0.00,0.00,0.00,0.79,0.00,0.00,91.03
raspberrypi,1,2020-07-25 00:59:18 UTC,-1,2.62,0.00,4.45,0.00,0.00,0.00,0.52,0.00,0.00,92.41
raspberrypi,1,2020-07-25 00:59:19 UTC,-1,2.66,0.00,3.72,0.00,0.00,0.00,0.53,0.00,0.00,93.09
raspberrypi,1,2020-07-25 00:59:20 UTC,-1,2.90,0.00,2.64,0.00,0.00,0.00,1.06,0.00,0.00,93.40
raspberrypi,1,2020-07-25 00:59:21 UTC,-1,2.44,0.00,10.51,14.67,0.00,0.00,2.44,0.00,0.00,69.93
raspberrypi,1,2020-07-25 00:59:22 UTC,-1,3.53,0.00,6.55,19.14,0.00,0.00,2.77,0.00,0.00,68.01
raspberrypi,1,2020-07-25 00:59:23 UTC,-1,1.79,0.00,2.81,0.00,0.00,0.00,1.79,0.00,0.00,93.61
raspberrypi,1,2020-07-25 00:59:24 UTC,-1,3.63,0.00,4.40,0.00,0.00,0.00,0.78,0.00,0.00,91.19
raspberrypi,1,2020-07-25 00:59:25 UTC,-1,5.40,0.00,2.06,0.00,0.00,0.00,1.29,0.00,0.00,91.26
raspberrypi,1,2020-07-25 00:59:26 UTC,-1,2.54,0.00,4.31,0.00,0.00,0.00,1.27,0.00,0.00,91.88
raspberrypi,1,2020-07-25 00:59:27 UTC,-1,3.32,0.00,4.34,0.00,0.00,0.00,0.26,0.00,0.00,92.09
raspberrypi,1,2020-07-25 00:59:28 UTC,-1,1.51,0.00,6.30,0.00,0.00,0.00,2.52,0.00,0.00,89.67
raspberrypi,1,2020-07-25 00:59:29 UTC,-1,2.31,0.00,3.86,0.00,0.00,0.00,0.26,0.00,0.00,93.57
raspberrypi,1,2020-07-25 00:59:30 UTC,-1,2.36,0.00,4.97,0.00,0.00,0.00,0.00,0.00,0.00,92.67
raspberrypi,1,2020-07-25 00:59:31 UTC,-1,2.41,0.00,2.14,0.00,0.00,0.00,0.27,0.00,0.00,95.17
raspberrypi,1,2020-07-25 00:59:32 UTC,-1,3.68,0.00,3.16,0.00,0.00,0.00,0.00,0.00,0.00,93.16
raspberrypi,1,2020-07-25 00:59:33 UTC,-1,3.19,0.00,5.05,0.27,0.00,0.00,1.33,0.00,0.00,90.16
raspberrypi,1,2020-07-25 00:59:34 UTC,-1,1.83,0.00,3.93,0.00,0.00,0.00,1.31,0.00,0.00,92.93
raspberrypi,1,2020-07-25 00:59:35 UTC,-1,2.61,0.00,5.22,0.00,0.00,0.00,1.31,0.00,0.00,90.86
raspberrypi,1,2020-07-25 00:59:36 UTC,-1,1.76,0.00,7.05,0.00,0.00,0.00,2.02,0.00,0.00,89.17
raspberrypi,1,2020-07-25 00:59:37 UTC,-1,3.58,0.00,3.07,0.00,0.00,0.00,0.51,0.00,0.00,92.84
raspberrypi,1,2020-07-25 00:59:38 UTC,-1,2.33,0.00,4.66,0.00,0.00,0.00,0.78,0.00,0.00,92.23
raspberrypi,1,2020-07-25 00:59:39 UTC,-1,1.83,0.00,2.87,0.00,0.00,0.00,1.04,0.00,0.00,94.26
raspberrypi,1,2020-07-25 00:59:40 UTC,-1,2.83,0.00,6.68,0.00,0.00,0.00,0.26,0.00,0.00,90.23
raspberrypi,1,2020-07-25 00:59:41 UTC,-1,5.09,0.00,5.85,0.00,0.00,0.00,1.02,0.00,0.00,88.04
raspberrypi,1,2020-07-25 00:59:42 UTC,-1,0.25,0.00,6.08,0.00,0.00,0.00,0.51,0.00,0.00,93.16
raspberrypi,1,2020-07-25 00:59:43 UTC,-1,1.82,0.00,5.19,0.52,0.00,0.00,0.00,0.00,0.00,92.47
raspberrypi,1,2020-07-25 00:59:44 UTC,-1,1.30,0.00,3.37,0.00,0.00,0.00,0.78,0.00,0.00,94.56
raspberrypi,1,2020-07-25 00:59:45 UTC,-1,1.31,0.00,5.24,0.00,0.00,0.00,0.79,0.00,0.00,92.67
raspberrypi,1,2020-07-25 00:59:46 UTC,-1,1.32,0.00,3.17,0.00,0.00,0.00,0.79,0.00,0.00,94.72
raspberrypi,1,2020-07-25 00:59:47 UTC,-1,2.26,0.00,4.02,0.00,0.00,0.00,1.26,0.00,0.00,92.46
raspberrypi,1,2020-07-25 00:59:48 UTC,-1,0.79,0.00,4.20,0.26,0.00,0.00,2.10,0.00,0.00,92.65
raspberrypi,1,2020-07-25 00:59:49 UTC,-1,1.52,0.00,5.33,0.00,0.00,0.00,2.54,0.00,0.00,90.61
raspberrypi,1,2020-07-25 00:59:50 UTC,-1,1.53,0.00,4.85,0.00,0.00,0.00,2.30,0.00,0.00,91.33
raspberrypi,1,2020-07-25 00:59:51 UTC,-1,1.27,0.00,6.58,0.00,0.00,0.00,1.77,0.00,0.00,90.38
raspberrypi,1,2020-07-25 00:59:52 UTC,-1,2.06,0.00,4.37,0.00,0.00,0.00,0.77,0.00,0.00,92.80
raspberrypi,1,2020-07-25 00:59:53 UTC,-1,1.03,0.00,4.91,0.00,0.00,0.00,0.26,0.00,0.00,93.80
raspberrypi,1,2020-07-25 00:59:54 UTC,-1,1.29,0.00,6.43,0.00,0.00,0.00,0.26,0.00,0.00,92.03
raspberrypi,1,2020-07-25 00:59:55 UTC,-1,0.78,0.00,6.22,0.00,0.00,0.00,0.26,0.00,0.00,92.75
raspberrypi,1,2020-07-25 00:59:56 UTC,-1,0.77,0.00,6.68,0.00,0.00,0.00,0.00,0.00,0.00,92.54
raspberrypi,1,2020-07-25 00:59:57 UTC,-1,2.05,0.00,7.16,0.00,0.00,0.00,0.26,0.00,0.00,90.54
raspberrypi,1,2020-07-25 00:59:58 UTC,-1,1.27,0.00,5.06,0.25,0.00,0.00,1.27,0.00,0.00,92.15
raspberrypi,1,2020-07-25 00:59:59 UTC,-1,1.05,0.00,3.67,0.00,0.00,0.00,0.26,0.00,0.00,95.01
raspberrypi,1,2020-07-25 01:00:00 UTC,-1,1.08,0.00,2.42,0.00,0.00,0.00,0.00,0.00,0.00,96.51
raspberrypi,1,2020-07-25 01:00:01 UTC,-1,0.77,0.00,3.07,0.00,0.00,0.00,0.77,0.00,0.00,95.40
raspberrypi,1,2020-07-25 01:00:02 UTC,-1,1.56,0.00,3.64,0.00,0.00,0.00,0.52,0.00,0.00,94.29
raspberrypi,1,2020-07-25 01:00:03 UTC,-1,1.25,0.00,6.27,0.25,0.00,0.00,3.76,0.00,0.00,88.47
raspberrypi,1,2020-07-25 01:00:04 UTC,-1,0.99,0.00,7.67,0.00,0.00,0.00,1.49,0.00,0.00,89.85
raspberrypi,1,2020-07-25 01:00:05 UTC,-1,1.27,0.00,6.33,0.00,0.00,0.00,1.52,0.00,0.00,90.89
raspberrypi,1,2020-07-25 01:00:06 UTC,-1,1.55,0.00,6.98,0.00,0.00,0.00,0.78,0.00,0.00,90.70
raspberrypi,1,2020-07-25 01:00:07 UTC,-1,2.09,0.00,4.18,0.00,0.00,0.00,0.00,0.00,0.00,93.73
raspberrypi,1,2020-07-25 01:00:08 UTC,-1,1.03,0.00,4.13,0.00,0.00,0.00,0.26,0.00,0.00,94.57
raspberrypi,1,2020-07-25 01:00:09 UTC,-1,1.03,0.00,4.12,0.00,0.00,0.00,0.26,0.00,0.00,94.59
raspberrypi,1,2020-07-25 01:00:10 UTC,-1,1.01,0.00,7.83,0.00,0.00,0.00,0.51,0.00,0.00,90.66
raspberrypi,1,2020-07-25 01:00:11 UTC,-1,1.04,0.00,5.44,0.00,0.00,0.00,0.52,0.00,0.00,93.01
raspberrypi,1,2020-07-25 01:00:12 UTC,-1,1.80,0.00,3.35,0.00,0.00,0.00,1.55,0.00,0.00,93.30
raspberrypi,1,2020-07-25 01:00:13 UTC,-1,0.80,0.00,4.28,0.27,0.00,0.00,0.27,0.00,0.00,94.39
raspberrypi,1,2020-07-25 01:00:14 UTC,-1,1.04,0.00,5.18,0.00,0.00,0.00,1.30,0.00,0.00,92.49
raspberrypi,1,2020-07-25 01:00:15 UTC,-1,1.33,0.00,2.67,0.00,0.00,0.00,0.53,0.00,0.00,95.47
raspberrypi,1,2020-07-25 01:00:16 UTC,-1,1.02,0.00,5.58,0.00,0.00,0.00,1.52,0.00,0.00,91.88
raspberrypi,1,2020-07-25 01:00:17 UTC,-1,2.28,0.00,6.58,0.00,0.00,0.00,2.03,0.00,0.00,89.11
raspberrypi,1,2020-07-25 01:00:18 UTC,-1,1.02,0.00,6.09,0.00,0.00,0.00,2.54,0.00,0.00,90.36
raspberrypi,1,2020-07-25 01:00:19 UTC,-1,1.20,0.00,8.92,0.00,0.00,0.00,3.13,0.00,0.00,86.75
raspberrypi,1,2020-07-25 01:00:20 UTC,-1,0.75,0.00,9.02,0.00,0.00,0.00,0.75,0.00,0.00,89.47
raspberrypi,1,2020-07-25 01:00:21 UTC,-1,1.03,0.00,5.94,0.00,0.00,0.00,0.52,0.00,0.00,92.51
raspberrypi,1,2020-07-25 01:00:22 UTC,-1,1.81,0.00,4.13,0.00,0.00,0.00,0.52,0.00,0.00,93.54
raspberrypi,1,2020-07-25 01:00:23 UTC,-1,0.77,0.00,6.39,0.00,0.00,0.00,0.51,0.00,0.00,92.33
raspberrypi,1,2020-07-25 01:00:24 UTC,-1,0.51,0.00,7.61,0.00,0.00,0.00,0.51,0.00,0.00,91.37
raspberrypi,1,2020-07-25 01:00:25 UTC,-1,3.56,0.00,2.29,0.00,0.00,0.00,0.00,0.00,0.00,94.15
raspberrypi,1,2020-07-25 01:00:26 UTC,-1,0.52,0.00,3.09,0.00,0.00,0.00,0.26,0.00,0.00,96.13
raspberrypi,1,2020-07-25 01:00:27 UTC,-1,1.54,0.00,4.87,0.00,0.00,0.00,0.51,0.00,0.00,93.08
raspberrypi,1,2020-07-25 01:00:28 UTC,-1,1.05,0.00,1.84,0.26,0.00,0.00,1.58,0.00,0.00,95.26
raspberrypi,1,2020-07-25 01:00:29 UTC,-1,1.57,0.00,2.36,0.00,0.00,0.00,1.31,0.00,0.00,94.76
raspberrypi,1,2020-07-25 01:00:30 UTC,-1,0.78,0.00,4.17,0.00,0.00,0.00,1.82,0.00,0.00,93.23
raspberrypi,1,2020-07-25 01:00:31 UTC,-1,1.02,0.00,5.08,0.00,0.00,0.00,2.79,0.00,0.00,91.12
raspberrypi,1,2020-07-25 01:00:32 UTC,-1,1.52,0.00,4.04,0.00,0.00,0.00,1.77,0.00,0.00,92.68
raspberrypi,1,2020-07-25 01:00:33 UTC,-1,0.76,0.00,7.83,0.00,0.00,0.00,1.77,0.00,0.00,89.65
raspberrypi,1,2020-07-25 01:00:34 UTC,-1,0.52,0.00,4.66,0.00,0.00,0.00,1.55,0.00,0.00,93.26
raspberrypi,1,2020-07-25 01:00:35 UTC,-1,1.05,0.00,3.95,0.00,0.00,0.00,0.53,0.00,0.00,94.47
raspberrypi,1,2020-07-25 01:00:36 UTC,-1,1.05,0.00,3.67,0.00,0.00,0.00,0.79,0.00,0.00,94.49
raspberrypi,1,2020-07-25 01:00:37 UTC,-1,1.99,0.00,7.69,0.00,0.00,0.00,0.50,0.00,0.00,89.83
raspberrypi,1,2020-07-25 01:00:38 UTC,-1,1.76,0.00,8.79,0.00,0.00,0.00,1.26,0.00,0.00,88.19
raspberrypi,1,2020-07-25 01:00:39 UTC,-1,1.00,0.00,7.02,0.00,0.00,0.00,2.26,0.00,0.00,89.72
raspberrypi,1,2020-07-25 01:00:40 UTC,-1,1.30,0.00,4.94,0.00,0.00,0.00,0.52,0.00,0.00,93.25
raspberrypi,1,2020-07-25 01:00:41 UTC,-1,1.58,0.00,3.43,0.00,0.00,0.00,0.26,0.00,0.00,94.72
raspberrypi,1,2020-07-25 01:00:42 UTC,-1,1.83,0.00,2.62,0.00,0.00,0.00,1.31,0.00,0.00,94.24
raspberrypi,1,2020-07-25 01:00:43 UTC,-1,1.64,0.00,1.10,0.27,0.00,0.00,0.82,0.00,0.00,96.16
raspberrypi,1,2020-07-25 01:00:44 UTC,-1,1.56,0.00,4.69,0.00,0.00,0.00,0.78,0.00,0.00,92.97
raspberrypi,1,2020-07-25 01:00:45 UTC,-1,1.00,0.00,6.98,0.00,0.00,0.00,0.75,0.00,0.00,91.27
raspberrypi,1,2020-07-25 01:00:46 UTC,-1,1.00,0.00,7.48,0.00,0.00,0.00,3.24,0.00,0.00,88.28
raspberrypi,1,2020-07-25 01:00:47 UTC,-1,1.44,0.00,10.58,0.00,0.00,0.00,4.57,0.00,0.00,83.41
raspberrypi,1,2020-07-25 01:00:48 UTC,-1,1.29,0.00,6.68,0.00,0.00,0.00,2.06,0.00,0.00,89.97
raspberrypi,1,2020-07-25 01:00:49 UTC,-1,1.83,0.00,5.48,0.00,0.00,0.00,0.52,0.00,0.00,92.17
raspberrypi,1,2020-07-25 01:00:50 UTC,-1,1.30,0.00,4.42,0.00,0.00,0.00,0.78,0.00,0.00,93.51
raspberrypi,1,2020-07-25 01:00:51 UTC,-1,0.77,0.00,8.18,0.00,0.00,0.00,0.26,0.00,0.00,90.79
raspberrypi,1,2020-07-25 01:00:52 UTC,-1,1.53,0.00,6.12,0.00,0.00,0.00,0.51,0.00,0.00,91.84
raspberrypi,1,2020-07-25 01:00:53 UTC,-1,2.04,0.00,6.63,0.00,0.00,0.00,0.77,0.00,0.00,90.56
raspberrypi,1,2020-07-25 01:00:54 UTC,-1,1.32,0.00,3.16,0.00,0.00,0.00,0.00,0.00,0.00,95.53
raspberrypi,1,2020-07-25 01:00:55 UTC,-1,1.80,0.00,4.64,0.00,0.00,0.00,0.26,0.00,0.00,93.30
raspberrypi,1,2020-07-25 01:00:56 UTC,-1,0.78,0.00,3.62,0.00,0.00,0.00,1.29,0.00,0.00,94.32
raspberrypi,1,2020-07-25 01:00:57 UTC,-1,2.41,0.00,3.21,0.00,0.00,0.00,0.27,0.00,0.00,94.12
raspberrypi,1,2020-07-25 01:00:58 UTC,-1,1.28,0.00,3.84,0.26,0.00,0.00,1.53,0.00,0.00,93.09
raspberrypi,1,2020-07-25 01:00:59 UTC,-1,1.27,0.00,4.82,0.00,0.00,0.00,1.02,0.00,0.00,92.89
raspberrypi,1,2020-07-25 01:01:00 UTC,-1,1.26,0.00,4.02,0.00,0.00,0.00,2.26,0.00,0.00,92.46
raspberrypi,1,2020-07-25 01:01:01 UTC,-1,1.25,0.00,8.98,0.00,0.00,0.00,1.25,0.00,0.00,88.53
raspberrypi,1,2020-07-25 01:01:02 UTC,-1,0.77,0.00,8.16,0.00,0.00,0.00,0.26,0.00,0.00,90.82
raspberrypi,1,2020-07-25 01:01:03 UTC,-1,1.02,0.00,4.08,0.00,0.00,0.00,0.51,0.00,0.00,94.39
raspberrypi,1,2020-07-25 01:01:04 UTC,-1,1.06,0.00,4.50,0.00,0.00,0.00,0.26,0.00,0.00,94.18
raspberrypi,1,2020-07-25 01:01:05 UTC,-1,1.02,0.00,6.65,0.00,0.00,0.00,0.77,0.00,0.00,91.56
raspberrypi,1,2020-07-25 01:01:06 UTC,-1,1.04,0.00,6.48,0.00,0.00,0.00,0.78,0.00,0.00,91.71
raspberrypi,1,2020-07-25 01:01:07 UTC,-1,1.79,0.00,3.32,0.00,0.00,0.00,1.28,0.00,0.00,93.62
raspberrypi,1,2020-07-25 01:01:08 UTC,-1,1.03,0.00,4.65,0.00,0.00,0.00,0.52,0.00,0.00,93.80
raspberrypi,1,2020-07-25 01:01:09 UTC,-1,0.79,0.00,4.72,0.00,0.00,0.00,0.26,0.00,0.00,94.23
raspberrypi,1,2020-07-25 01:01:10 UTC,-1,1.58,0.00,2.64,0.00,0.00,0.00,0.26,0.00,0.00,95.51
raspberrypi,1,2020-07-25 01:01:11 UTC,-1,1.05,0.00,5.24,0.00,0.00,0.00,0.00,0.00,0.00,93.72
raspberrypi,1,2020-07-25 01:01:12 UTC,-1,1.84,0.00,3.15,0.00,0.00,0.00,0.52,0.00,0.00,94.49
raspberrypi,1,2020-07-25 01:01:13 UTC,-1,1.26,0.00,4.28,0.25,0.00,0.00,1.76,0.00,0.00,92.44
raspberrypi,1,2020-07-25 01:01:14 UTC,-1,1.47,0.00,8.07,0.00,0.00,0.00,1.22,0.00,0.00,89.24
raspberrypi,1,2020-07-25 01:01:15 UTC,-1,2.01,0.00,5.76,0.00,0.00,0.00,1.75,0.00,0.00,90.48
raspberrypi,1,2020-07-25 01:01:16 UTC,-1,1.52,0.00,5.06,0.00,0.00,0.00,2.28,0.00,0.00,91.14
raspberrypi,1,2020-07-25 01:01:17 UTC,-1,3.27,0.00,7.81,0.00,0.00,0.00,3.02,0.00,0.00,85.89
raspberrypi,1,2020-07-25 01:01:18 UTC,-1,0.80,0.00,1.86,0.00,0.00,0.00,0.53,0.00,0.00,96.82
raspberrypi,1,2020-07-25 01:01:19 UTC,-1,1.05,0.00,4.45,0.00,0.00,0.00,0.26,0.00,0.00,94.24
raspberrypi,1,2020-07-25 01:01:20 UTC,-1,0.75,0.00,6.27,0.00,0.00,0.00,1.00,0.00,0.00,91.98
raspberrypi,1,2020-07-25 01:01:21 UTC,-1,1.02,0.00,6.91,0.00,0.00,0.00,0.26,0.00,0.00,91.82
raspberrypi,1,2020-07-25 01:01:22 UTC,-1,2.09,0.00,4.71,0.00,0.00,0.00,0.52,0.00,0.00,92.67
raspberrypi,1,2020-07-25 01:01:23 UTC,-1,1.82,0.00,2.86,0.26,0.00,0.00,0.52,0.00,0.00,94.53
raspberrypi,1,2020-07-25 01:01:24 UTC,-1,0.80,0.00,3.99,0.00,0.00,0.00,0.27,0.00,0.00,94.95
raspberrypi,1,2020-07-25 01:01:25 UTC,-1,2.81,0.00,1.79,0.00,0.00,0.00,0.00,0.00,0.00,95.40
raspberrypi,1,2020-07-25 01:01:26 UTC,-1,0.51,0.00,2.05,0.00,0.00,0.00,1.28,0.00,0.00,96.16
raspberrypi,1,2020-07-25 01:01:27 UTC,-1,1.49,0.00,7.71,0.00,0.00,0.00,2.74,0.00,0.00,88.06
raspberrypi,1,2020-07-25 01:01:28 UTC,-1,1.01,0.00,5.54,0.00,0.00,0.00,1.76,0.00,0.00,91.69
raspberrypi,1,2020-07-25 01:01:29 UTC,-1,1.00,0.00,7.27,0.00,0.00,0.00,1.75,0.00,0.00,89.97
raspberrypi,1,2020-07-25 01:01:30 UTC,-1,0.51,0.00,6.09,0.00,0.00,0.00,2.03,0.00,0.00,91.37
raspberrypi,1,2020-07-25 01:01:31 UTC,-1,1.25,0.00,7.50,0.00,0.00,0.00,0.75,0.00,0.00,90.50
raspberrypi,1,2020-07-25 01:01:32 UTC,-1,1.76,0.00,7.05,0.00,0.00,0.00,2.02,0.00,0.00,89.17
raspberrypi,1,2020-07-25 01:01:33 UTC,-1,2.08,0.00,4.17,0.00,0.00,0.00,0.26,0.00,0.00,93.49
raspberrypi,1,2020-07-25 01:01:34 UTC,-1,1.02,0.00,7.14,0.00,0.00,0.00,0.26,0.00,0.00,91.58
raspberrypi,1,2020-07-25 01:01:35 UTC,-1,0.77,0.00,7.42,0.00,0.00,0.00,0.26,0.00,0.00,91.56
raspberrypi,1,2020-07-25 01:01:36 UTC,-1,0.79,0.00,2.88,0.00,0.00,0.00,0.52,0.00,0.00,95.81
raspberrypi,1,2020-07-25 01:01:37 UTC,-1,1.55,0.00,3.63,0.00,0.00,0.00,0.52,0.00,0.00,94.30
raspberrypi,1,2020-07-25 01:01:38 UTC,-1,1.32,0.00,2.64,0.26,0.00,0.00,0.26,0.00,0.00,95.51
raspberrypi,1,2020-07-25 01:01:39 UTC,-1,0.52,0.00,2.89,0.00,0.00,0.00,1.84,0.00,0.00,94.75
raspberrypi,1,2020-07-25 01:01:40 UTC,-1,0.51,0.00,3.55,0.00,0.00,0.00,1.27,0.00,0.00,94.67
raspberrypi,1,2020-07-25 01:01:41 UTC,-1,1.03,0.00,3.36,0.00,0.00,0.00,0.78,0.00,0.00,94.83
raspberrypi,1,2020-07-25 01:01:42 UTC,-1,1.04,0.00,3.12,0.00,0.00,0.00,1.56,0.00,0.00,94.27
raspberrypi,1,2020-07-25 01:01:43 UTC,-1,0.74,0.00,6.67,0.00,0.00,0.00,2.96,0.00,0.00,89.63
raspberrypi,1,2020-07-25 01:01:44 UTC,-1,1.28,0.00,4.10,0.00,0.00,0.00,1.03,0.00,0.00,93.59
raspberrypi,1,2020-07-25 01:01:45 UTC,-1,1.28,0.00,6.89,0.00,0.00,0.00,1.02,0.00,0.00,90.82
raspberrypi,1,2020-07-25 01:01:46 UTC,-1,1.26,0.00,6.28,0.00,0.00,0.00,2.26,0.00,0.00,90.20
raspberrypi,1,2020-07-25 01:01:47 UTC,-1,1.35,0.00,3.50,0.00,0.00,0.00,0.27,0.00,0.00,94.88
raspberrypi,1,2020-07-25 01:01:48 UTC,-1,1.04,0.00,4.66,0.00,0.00,0.00,0.00,0.00,0.00,94.30
raspberrypi,1,2020-07-25 01:01:49 UTC,-1,2.54,0.00,6.87,0.00,0.00,0.00,0.76,0.00,0.00,89.82
raspberrypi,1,2020-07-25 01:01:50 UTC,-1,0.76,0.00,5.81,0.00,0.00,0.00,1.52,0.00,0.00,91.92
raspberrypi,1,2020-07-25 01:01:51 UTC,-1,1.31,0.00,5.22,0.00,0.00,0.00,0.52,0.00,0.00,92.95
raspberrypi,1,2020-07-25 01:01:52 UTC,-1,2.15,0.00,1.88,0.00,0.00,0.00,0.27,0.00,0.00,95.70
raspberrypi,1,2020-07-25 01:01:53 UTC,-1,1.32,0.00,3.42,0.00,0.00,0.00,0.53,0.00,0.00,94.74
raspberrypi,1,2020-07-25 01:01:54 UTC,-1,1.05,0.00,3.15,0.00,0.00,0.00,1.31,0.00,0.00,94.49
raspberrypi,1,2020-07-25 01:01:55 UTC,-1,0.79,0.00,3.40,0.00,0.00,0.00,2.88,0.00,0.00,92.93
raspberrypi,1,2020-07-25 01:01:56 UTC,-1,1.28,0.00,6.89,0.00,0.00,0.00,1.02,0.00,0.00,90.82
raspberrypi,1,2020-07-25 01:01:57 UTC,-1,1.25,0.00,7.00,0.00,0.00,0.00,3.00,0.00,0.00,88.75
raspberrypi,1,2020-07-25 01:01:58 UTC,-1,1.01,0.00,6.31,0.51,0.00,0.00,1.52,0.00,0.00,90.66
raspberrypi,1,2020-07-25 01:01:59 UTC,-1,1.27,0.00,5.84,0.00,0.00,0.00,1.27,0.00,0.00,91.62
raspberrypi,1,2020-07-25 01:02:00 UTC,-1,1.03,0.00,5.94,0.00,0.00,0.00,0.52,0.00,0.00,92.51
raspberrypi,1,2020-07-25 01:02:01 UTC,-1,1.05,0.00,3.15,0.00,0.00,0.00,1.31,0.00,0.00,94.49
raspberrypi,1,2020-07-25 01:02:02 UTC,-1,1.27,0.00,7.89,0.00,0.00,0.00,1.02,0.00,0.00,89.82
raspberrypi,1,2020-07-25 01:02:03 UTC,-1,1.03,0.00,6.44,0.00,0.00,0.00,0.00,0.00,0.00,92.53
raspberrypi,1,2020-07-25 01:02:04 UTC,-1,0.51,0.00,7.40,0.00,0.00,0.00,0.51,0.00,0.00,91.58
raspberrypi,1,2020-07-25 01:02:05 UTC,-1,0.79,0.00,4.97,0.00,0.00,0.00,0.00,0.00,0.00,94.24
raspberrypi,1,2020-07-25 01:02:06 UTC,-1,1.30,0.00,3.12,0.00,0.00,0.00,0.52,0.00,0.00,95.06
raspberrypi,1,2020-07-25 01:02:07 UTC,-1,0.80,0.00,3.99,0.00,0.00,0.00,0.80,0.00,0.00,94.41
raspberrypi,1,2020-07-25 01:02:08 UTC,-1,0.26,0.00,4.40,0.00,0.00,0.00,1.04,0.00,0.00,94.30
raspberrypi,1,2020-07-25 01:02:09 UTC,-1,1.01,0.00,4.04,0.25,0.00,0.00,2.02,0.00,0.00,92.68
raspberrypi,1,2020-07-25 01:02:10 UTC,-1,1.01,0.00,5.32,0.00,0.00,0.00,2.03,0.00,0.00,91.65
raspberrypi,1,2020-07-25 01:02:11 UTC,-1,1.02,0.00,5.84,0.00,0.00,0.00,0.51,0.00,0.00,92.64
raspberrypi,1,2020-07-25 01:02:12 UTC,-1,1.54,0.00,3.59,0.00,0.00,0.00,0.77,0.00,0.00,94.10
raspberrypi,1,2020-07-25 01:02:13 UTC,-1,0.99,0.00,7.65,0.00,0.00,0.00,2.22,0.00,0.00,89.14
raspberrypi,1,2020-07-25 01:02:14 UTC,-1,1.04,0.00,2.61,0.00,0.00,0.00,0.78,0.00,0.00,95.56
raspberrypi,1,2020-07-25 01:02:15 UTC,-1,1.04,0.00,4.40,0.00,0.00,0.00,0.52,0.00,0.00,94.04
raspberrypi,1,2020-07-25 01:02:16 UTC,-1,1.05,0.00,5.53,0.00,0.00,0.00,0.26,0.00,0.00,93.16
raspberrypi,1,2020-07-25 01:02:17 UTC,-1,1.30,0.00,5.99,0.00,0.00,0.00,0.78,0.00,0.00,91.93
raspberrypi,1,2020-07-25 01:02:18 UTC,-1,1.03,0.00,6.72,0.00,0.00,0.00,0.00,0.00,0.00,92.25
raspberrypi,1,2020-07-25 01:02:19 UTC,-1,0.78,0.00,5.99,0.00,0.00,0.00,0.00,0.00,0.00,93.23
raspberrypi,1,2020-07-25 01:02:20 UTC,-1,0.27,0.00,3.98,0.00,0.00,0.00,0.27,0.00,0.00,95.49
raspberrypi,1,2020-07-25 01:02:21 UTC,-1,1.05,0.00,4.19,0.00,0.00,0.00,1.05,0.00,0.00,93.72
raspberrypi,1,2020-07-25 01:02:22 UTC,-1,1.81,0.00,3.37,0.00,0.00,0.00,1.04,0.00,0.00,93.78
raspberrypi,1,2020-07-25 01:02:23 UTC,-1,1.04,0.00,3.63,0.00,0.00,0.00,1.30,0.00,0.00,94.04
